id,word,pos,part,section,japanese,sentence,sentence_ja
727,resist,verb,1,8,に抵抗する；〔通例否定文で〕を我慢する,It's hard to resist the temptation of chocolate.,チョコレートの誘惑を我慢するのは難しいです。
728,scare,verb,1,8,をおびえさせる；を脅す,A sudden loud noise can often scare small children.,突然の大きな音は、幼い子供たちを怖がらせることがよくあります。
729,imitate,verb,1,8,をまねる；を模造する,It is important for aspiring artists to study and imitate the techniques of master painters before developing their own unique style.,芸術家を志す者にとって、自分自身の独自のスタイルを確立する前に、巨匠画家の技術を研究し模倣することは重要である。
730,assist,verb,1,8,（を）援助する；を手伝う,The volunteers gathered to assist the victims of the recent earthquake by providing food and shelter.,ボランティアの人々は、食料や避難場所を提供することで、最近の地震で被災した方々を援助するために集まりました。
731,resemble,verb,1,8,に似ている,"The new artificial intelligence program was designed to resemble human learning processes, allowing it to adapt and improve over time.",新しい人工知能プログラムは、人間の学習プロセスに似るように設計されており、時間の経過とともに適応し、改善していくことが可能です。
732,retire,verb,1,8,（～から）引退する，退職する（from）；退く,He plans to retire from his company at the age of sixty-five.,彼は65歳で会社を退職する予定です。
733,neglect,verb,1,8,をおろそかにする，怠る；を無視する,"It is important not to neglect your studies, especially during exam season.",特に試験期間中は、勉強をおろそかにしないことが重要です。
734,collapse,verb,1,8,崩壊する；（人が）倒れる；を折り畳む,Many small businesses are expected to collapse if the economic recession continues.,経済不況が続けば、多くの中小企業が崩壊すると予想されている。
735,reform,verb,1,8,を改革する；を改心させる,The government decided to reform the education system to better prepare students for the future.,政府は、学生が将来によりよく備えるために教育制度を改革することを決定した。
736,protest,verb,1,8,（に）抗議する；を主張する,Many citizens gathered to protest against the government's new policy.,多くの市民が政府の新しい政策に抗議するために集まった。
737,owe,verb,1,8,に借りがある；のおかげである,We owe our current success to the tireless efforts of our dedicated team members.,私たちは、現在の成功を献身的なチームメンバーの絶え間ない努力に負っています。
738,sustain,verb,1,8,を持続させる；を支える,It is crucial for developing nations to implement policies that can sustain long-term economic growth.,発展途上国が長期的な経済成長を持続させることのできる政策を実施することは極めて重要である。
739,assign,verb,1,8,を割り当てる；を（～に）配属する（to）,The project manager decided to assign specific roles to each team member.,プロジェクトマネージャーは、各チームメンバーに特定の役割を割り当てることにした。
740,accomplish,verb,1,8,を成し遂げる,She worked diligently to accomplish her goal of being accepted into a prestigious university.,彼女は、名門大学に合格するという目標を達成するために、熱心に努力した。
