id,word,pos,part,section,japanese,sentence,sentence_ja
662,territory,noun,1,7,領土；（活動の）領域；（動物の）テリトリー,Singapore has increased the size of its territory by 20 percent using sand.,シンガポールは砂を使って領土面積を20パーセント増やした。
663,boundary,noun,1,7,境界（線）；（通例～ries）限界,Social media has broken down the boundary between the public and private.,ソーシャルメディアは公私の境界線をなくした。
664,habitat,noun,1,7,生息地；（人の）居住地,We have destroyed the natural habitat of animals for human development.,私たちは人間による開発のために動物の自然生息地を破壊してきた。
665,district,noun,1,7,地区；行政区,Thirty percent of driving in business districts is spent looking for parking.,商業地区での車の運転の30%は駐車スペースを探すことに費やされる。
666,conservation,noun,1,7,（動植物などの）保護；保存,We should spend more time and money on nature conservation.,私たちは自然保護にもっと多くの時間と金を費やすべきである。
667,harvest,noun,1,7,収穫（物）；収穫期；漁獲高,We expect to have a good harvest of crops this year.,私たちは今年，作物の収穫が多いことを期待している。
668,predator,noun,1,7,捕食動物；略奪者,Small animals need to protect themselves from large predators like tigers.,小さな動物はトラのような大きな捕食動物から身を守る必要がある。
669,trap,noun,1,7,わな；苦境,Don't fall into the trap of buying something just because it is on sale.,ただ安売りされているというだけで何かを買うというわなにはまってはいけない。
670,trick,noun,1,7,こつ；策略；いたずら；芸当,I know some tricks for studying effectively before the test.,私はテスト前に効果的に勉強するためのいくつかのこつを知っている。
671,fault,noun,1,7,（通例one's ～）責任；欠点；誤り,It is my fault that we are late for the concert.,私たちがコンサートに遅れたのは私の責任です。
672,discount,noun,1,7,割引,Customers with store membership can buy books at a 20 percent discount.,店の会員客は20パーセント割引で本を購入することができる。
673,bias,noun,1,7,偏見；傾向,She suspects gender bias in the company's salaries for women.,彼女は会社の女性の給料に性別による偏見があるのではないかと疑っている。
674,cooperation,noun,1,7,協力，共同,Laughter promotes cooperation and positive communication with one another.,笑いはお互いの協力と積極的な意思の疎通を促進する。
675,patent,noun,1,7,特許（権）；特許品,Edison obtained his first patent for his invention in his early twenties.,エジソンは20代前半に彼の発明に対する最初の特許を取得した。
676,dialogue,noun,1,7,対話，会話；意見の交換,The dialogue between two characters in the play was very funny.,その劇の中での2人の登場人物の会話はとてもおかしかった。
677,component,noun,1,7,構成要素；部品,Carbon is an essential component of all living cells.,炭素はすべての生細胞に不可欠な構成要素である。
678,reputation,noun,1,7,評判；名声,British food has a reputation for not being tasty.,イギリスの食べ物はおいしくないという評判がある。
679,verbal,adjective,1,7,言葉の；口頭での；動詞の,"To receive verbal messages clearly, you need good listening skills.",言葉によるメッセージをはっきりと受け取るには，すぐれた聞き取りの技能が必要である。
680,internal,adjective,1,7,内部の（⇔ external ⇒ 989）；国内の；内面的な,Some Japanese firms are making English their internal office language.,一部の日本の会社は英語を自分たちの社内言語にしつつある。
681,solid,adjective,1,7,しっかりした；硬い；固体の,"At present, we have no solid evidence of life on other planets.",目下のところ他の惑星に生物が存在するという確たる証拠はない。
682,remote,adjective,1,7,（～から）遠く離れた（from）；かけ離れた,My hometown lies remote from cities.,私の故郷は都市から離れた所にある。
683,principal,adjective,1,7,主要な；資本金の,Computer programming is his principal source of income.,コンピュータープログラミングが彼の主要な収入源である。
684,sophisticated,adjective,1,7,高性能の，精巧な；洗練された,There is a huge demand for sophisticated translation software.,高性能な翻訳ソフトに対する大きな需要がある。
685,equivalent,adjective,1,7,等しい，相当する,The price of this painting is equivalent to his month's salary.,この絵画の値段は彼の月収に相当する。
686,rational,adjective,1,7,理性的な；合理的な,"In decision-making, we should use the rational part of the mind.",決定を下すとき，私たちは精神の理性的な部分を使うべきである。
687,relevant,adjective,1,7,関係がある；適切な,The police are collecting relevant information for solving the case.,警察はその事件を解決するために関連情報を集めている。
688,absolute,adjective,1,7,絶対的な（⇔ relative 相対的な）,A car is an absolute necessity for people living in the countryside.,田舎に住んでいる人々にとって車は絶対に必要（なもの）である。
689,frequent,adjective,1,7,頻繁な,Human brains seem to be changing due to frequent use of the Internet.,人間の脳はインターネットの頻繁な使用のせいで変化しているように思える。
690,permanent,adjective,1,7,永続的な（⇔ temporary ⇒ 793）,The accident caused permanent damage to the man's back.,その事故はその男性の背中に永続的な損傷を与えた。
691,intense,adjective,1,7,強烈な；熱烈な,Fear is such an intense emotion that you can feel your heart pumping fast.,恐怖は非常に強烈な感情なので，自分の心臓が速く鼓動するのを感じることができる。
692,meaningful,adjective,1,7,意味のある,He started doing volunteer activities to make his life more meaningful.,彼は人生をより意味のあるものにするためにボランティア活動をし始めた。
